X;Y;Type
4.06245;36.7882;Green zones
4.13786;36.7636;Green zones
3.89577;36.4888;Green zones
3.797889;36.567069;Green zones
4.51236;36.5904;Green zones
4.009456;36.727649;Green zones
4.0634;36.7167;Green zones
4.191926;36.712497;Green zones
4.14524;36.6607;Green zones
4.210578;36.82253;Green zones
4.24884;36.818324;Green zones
3.82785;36.6658;Green zones
3.848095;36.642299;Green zones
4.055913;36.54701;Green zones
4.52156;36.67286;Green zones
3.936915;36.742114;Green zones
4.043562;36.730875;Green zones
4.37496;36.739339;Green zones
4.309078;36.7354;Green zones
4.021403;36.743068;Green zones
4.057139;36.733649;Green zones
4.01371;36.616577;Green zones
3.849773;36.537777;Green zones
3.755457;36.605372;Green zones
4.4844;36.6287;Green zones
4.1124;36.8898;Green zones
4.038932;36.720861;Green zones
4.47813;36.625498;Green zones
4.263493;36.615363;Green zones
4.3039631;36.52311;Green zones
4.01823;36.58273;Green zones
4.06054;36.61273;Green zones
4.103477;36.750218;Green zones
4.150021;36.670187;Green zones
4.30224;36.78385;Green zones
3.947833;36.655233;Green zones
4.21299;36.81154;Green zones
4.0095;36.69258;Green zones
4.045087;36.733099;Orange zones
4.196074;36.716442;Green zones
3.7799;36.5889;Green zones
4.1285;36.8832;Green zones
4.097362;36.845366;Green zones
3.998674;36.475096;Green zones
4.359974;36.493084;Green zones
4.429309;36.883636;Green zones
4.105783;36.700451;Green zones
4.060013;36.697402;Green zones
4.063041;36.698924;Green zones
4.059377;36.699347;Green zones
4.049584;36.704104;Green zones
4.059794;36.712722;Green zones
4.01811;36.740955;Green zones
4.104222;36.697379;Green zones
4.193363;36.721453;Green zones
4.192786;36.717819;Green zones
4.191008;36.723684;Green zones
4.314326;36.798314;Green zones
4.198798;36.859254;Green zones
4.169885;36.876297;Green zones
2.915749;36.680651;Green zones
3.01523;36.7041;Green zones
3.17872;36.737;Green zones
3.19957;36.7145;Green zones
3.07206;36.7511;Green zones
2.98608;36.7497;Green zones
3.09541;36.64404;Orange zones
2.96375;36.7598;Green zones
2.89351;36.76994;Green zones
3.04013;36.6808;Green zones
3.234404;36.784461;Green zones
3.032267;36.736445;Green zones
3.08576;36.747294;Green zones
3.15268;36.73572;Green zones
3.203125;36.709878;Green zones
3.042333;36.745087;Green zones
3.16972;36.733403;Green zones
3.153161;36.739514;Green zones
3.041674;36.745585;Green zones
3.13258;36.69316;Green zones
2.930792;36.760373;Green zones
3.216457;36.729164;Green zones
2.985903;36.713636;Green zones
3.3143;36.7651;Green zones
3.2685;36.7328;Green zones
2.9675002;36.6518999;Green zones
3.048695;36.712084;Green zones
3.136959;36.721479;Green zones
3.19999;36.728851;Green zones
3.166468;36.730469;Green zones
2.946123;36.750822;Green zones
3.0391;36.7143;Green zones
3.225841;36.748482;Green zones
3.235149;36.738935;Green zones
3.0065;36.6543;Green zones
3.0323;36.7427;Green zones
3.0994;36.7182;Green zones
3.118547;36.664494;Green zones
3.028278;36.675056;Green zones
3.065138;36.785734;Green zones
3.156386;36.733854;Green zones
2.9676;36.6977;Green zones
3.154398;36.737505;Green zones
3.025631;36.749168;Green zones
3.039286;36.673248;Green zones
3.2322;36.7315;Green zones
3.2144;36.71;Green zones
3.024508;36.68275;Green zones
3.0424;36.6772;Green zones
3.02297;36.7453;Green zones
2.9979976;36.710455;Green zones
3.059309;36.771649;Green zones
3.15640612;36.6911676;Green zones
3.086649;36.74168;Green zones
3.07891;36.729222;Green zones
2.8668;36.69047;Green zones
3.090302;36.67133;Green zones
3.036676;36.766123;Green zones
3.1921;36.7028;Green zones
2.93001;36.73719;Green zones
3.27689;36.73988;Green zones
2.927462;36.607343;Green zones
3.04982;36.7651;Green zones
3.05089;36.7642;Green zones
3.05305;36.7668;Green zones
3.05735;36.7721;Green zones
3.05597;36.7662;Green zones
3.0565;36.7631;Green zones
3.05805;36.7792;Green zones
3.05018;36.7908;Green zones
3.0517;36.792;Green zones
3.0583;36.7905;Green zones
3.02961;36.7698;Green zones
3.04874;36.764;Green zones
3.05261;36.77315;Green zones
3.05931;36.7765;Green zones
3.07053;36.7435;Green zones
3.0462;36.7548;Green zones
3.05544;36.7689;Green zones
3.06298;36.7545;Green zones
3.05393;36.76005;Green zones
3.06129;36.7744;Green zones
3.0921;36.7366;Green zones
3.09036;36.73687;Green zones
3.103189;36.741162;Green zones
3.0987;36.743;Green zones
3.08327;36.7431;Green zones
3.08022;36.7442;Green zones
3.04549;36.7745;Green zones
3.04218;36.7742;Green zones
3.04725;36.7548;Green zones
3.04881;36.7521;Green zones
3.05149;36.75189;Green zones
3.04271;36.7583;Green zones
3.04262;36.7618;Green zones
3.04006;36.7631;Orange zones
3.03393;36.7694;Green zones
3.04711;36.7886;Green zones
3.06211;36.7771;Green zones
3.1728;36.6871;Orange zones
3.06025;36.7832;Green zones
3.06211;36.7839;Green zones
3.05856;36.7757;Green zones
3.05031;36.7677;Green zones
2.88672;36.7505;Green zones
3.14491;36.7208;Green zones
3.05974;36.7828;Green zones
3.05102;36.7709;Green zones
3.04969;36.7705;Green zones
3.04981;36.7687;Green zones
3.05856;36.7687;Green zones
3.04712;36.7625;Green zones
3.0459;36.76089;Green zones
3.02945;36.7644;Green zones
3.03085;36.7686;Green zones
3.05104;36.7919;Green zones
3.04948;36.7398;Green zones
3.05477;36.7693;Green zones
3.04804;36.7505;Green zones
3.05242;36.76461;Green zones
3.06269;36.7418;Green zones
3.28349;36.7364;Green zones
3.0257;36.7687;Green zones
3.05897;36.7916;Green zones
3.06201;36.7883;Green zones
3.05669;36.7911;Green zones
3.04805;36.7905;Green zones
3.04867;36.7928;Green zones
3.05853;36.7796;Green zones
3.05958;36.7731;Green zones
3.05808;36.7768;Green zones
3.056417;36.77185;Green zones
3.04761;36.7691;Green zones
3.051;36.7668;Green zones
3.05217;36.7653;Green zones
3.04491;36.7652;Green zones
3.04404;36.7632;Green zones
3.0482;36.7535;Green zones
3.06857;36.7453;Green zones
3.06547;36.7421;Green zones
3.09527;36.66836;Green zones
3.05789;36.77061;Green zones
3.21183;36.70076;Green zones
3.21183;36.7008;Green zones
3.05065;36.7439;Green zones
3.05692;36.77052;Green zones
3.04778;36.736;Red zones
3.0382;36.7415;Green zones
3.04472;36.7588;Green zones
3.05211;36.774;Green zones
3.18439;36.7352;Green zones
3.051996;36.765842;Green zones
3.03292;36.76773;Green zones
3.04262;36.7737;Green zones
3.01818;36.7654;Green zones
2.840698;36.73076;Green zones
2.847768;36.764797;Green zones
3.19206;36.7472;Green zones
3.05667;36.7687;Green zones
3.0611;36.7576;Green zones
3.0705;36.7435;Green zones
3.06316;36.7514;Green zones
3.04453;36.7568;Green zones
3.09576;36.731;Green zones
2.99586;36.719;Green zones
3.20825;36.7115;Green zones
3.20844;36.7113;Green zones
3.05996;36.79035;Green zones
3.05703;36.7919;Green zones
3.03756;36.7938;Green zones
3.1974;36.7067;Green zones
3.0462;36.7308;Green zones
3.1895;36.6963;Green zones
3.03925;36.7559;Green zones
3.03004;36.81116;Green zones
2.90075;36.8036;Green zones
3.02854;36.74766;Green zones
2.9315;36.6156;Green zones
3.23542;36.7307;Green zones
3.01496;36.779;Green zones
2.97341;36.7818;Green zones
3.20792;36.7102;Green zones
3.133785;36.740737;Green zones
3.207867;36.69805;Green zones
3.1382;36.7014;Green zones
3.0812;36.7202;Green zones
3.053;36.734;Green zones
3.02786;36.7346;Green zones
3.02722;36.7546;Green zones
2.9954;36.7429;Green zones
2.98291;36.7471;Green zones
2.91568;36.7487;Green zones
2.87417;36.7622;Green zones
3.0964;36.7138;Green zones
3.04028;36.79961;Green zones
3.05949;36.7899;Green zones
3.06284;36.78698;Green zones
3.05319;36.7896;Green zones
3.0565;36.785;Green zones
3.06161;36.7816;Green zones
3.0598;36.7765;Orange zones
3.05842;36.7733;Green zones
3.05594;36.76797;Green zones
3.05499;36.7704;Green zones
3.0243;36.7843;Green zones
3.04892;36.7638;Green zones
3.05629;36.7623;Green zones
3.05298;36.7663;Green zones
3.03885;36.7625;Green zones
3.06521;36.756;Green zones
3.07183;36.7484;Green zones
2.91205;36.8005;Green zones
3.011292;36.769091;Green zones
2.83321;36.7009;Green zones
2.95597;36.8109;Green zones
3.0081;36.7552;Green zones
2.98278;36.7814;Green zones
3.0301;36.7659;Green zones
2.96625;36.7571;Green zones
2.89424;36.7492;Orange zones
3.04159;36.74564;Green zones
3.02958;36.7382;Green zones
3.038507;36.809383;Green zones
3.00926;36.8175;Green zones
2.836725;36.725977;Green zones
2.84606;36.7631;Green zones
3.028853;36.748801;Green zones
3.09195;36.7456;Green zones
3.10842;36.7433;Green zones
3.10842;36.7433;Green zones
3.12069;36.7327;Green zones
3.1354;36.7314;Green zones
3.188441;36.726522;Green zones
2.92956;36.8035;Green zones
2.86572;36.7306;Green zones
3.05274;36.6708;Green zones
2.9779;36.7013;Green zones
2.902;36.7833;Green zones
2.98991;36.8132;Green zones
3.04499;36.7112;Green zones
2.99836;36.6484;Green zones
3.01333;36.7927;Green zones
2.94903;36.7583;Green zones
2.89812;36.7682;Green zones
2.94295;36.6731;Green zones
2.99622;36.7;Green zones
2.99867;36.7144;Green zones
2.98974;36.72989;Green zones
3.03509;36.7754;Green zones
3.0086;36.7793;Green zones
3.0212;36.7697;Green zones
3.06812;36.7423;Green zones
2.99108;36.7648;Green zones
2.76731;36.681;Green zones
2.97495;36.8132;Green zones
3.00903;36.7386;Green zones
2.97968;36.7587;Green zones
2.98346;36.6755;Green zones
2.87217;36.6779;Green zones
3.05391;36.7463;Green zones
3.05788;36.6938;Green zones
2.94359;36.8069;Green zones
3.04723;36.8013;Green zones
3.04361;36.78682;Green zones
2.90734;36.68142;Green zones
3.02635;36.7036;Green zones
3.01309;36.7243;Green zones
2.91742;36.7054;Green zones
2.94542;36.6328;Green zones
2.95242;36.7349;Green zones
2.84315;36.7118;Green zones
3.04304;36.7266;Green zones
3.10028;36.7388;Green zones
3.09864;36.7307;Green zones
3.09475;36.7082;Green zones
3.10843;36.7313;Green zones
3.08823;36.7315;Green zones
3.19396;36.7403;Green zones
3.17728;36.6967;Green zones
3.08971;36.6052;Green zones
3.1662;36.7318;Green zones
3.14213;36.6679;Green zones
3.08952;36.66658;Green zones
3.3041;36.7914;Green zones
3.28341;36.7382;Green zones
3.01442;36.7679;Green zones
3.09163;36.7409;Green zones
3.21689;36.7604;Green zones
3.34153;36.7383;Green zones
3.1378;36.7221;Green zones
3.29367;36.7217;Green zones
3.0295;36.8052;Green zones
3.01418;36.81;Green zones
3.00307;36.7959;Green zones
3.00372;36.6891;Green zones
2.9737;36.7896;Green zones
2.93902;36.7115;Green zones
3.28941;36.792;Green zones
3.018281;36.709881;Green zones
3.02817;36.7264;Green zones
3.00882;36.7016;Green zones
3.0765;36.7418;Green zones
3.11815;36.7221;Green zones
3.11139;36.7183;Green zones
2.9986;36.728;Green zones
3.24017;36.72762;Green zones
2.95216;36.6803;Green zones
3.06771;36.69778;Green zones
3.04144;36.7049;Green zones
2.96426;36.6225;Green zones
2.99442;36.6221;Green zones
3.22742;36.76166;Green zones
2.8029;36.6739;Green zones
3.14054;36.7199;Green zones
2.87094;36.6907;Green zones
2.95994;36.6676;Green zones
2.847177;36.687632;Green zones
3.00974;36.73163;Green zones
3.25154;36.8043;Green zones
3.28755;36.77572;Green zones
2.8713;36.6837;Green zones
2.9439;36.7289;Green zones
2.9531;36.7154;Green zones
3.16366;36.708;Green zones
2.94809;36.7393;Green zones
2.94071;36.6885;Orange zones
2.91328;36.6775;Green zones
3.35459;36.7426;Green zones
3.2291;36.7363;Green zones
2.83604;36.674776;Green zones
3.203573;36.713596;Green zones
3.14799;36.7234;Green zones
3.05085;36.7768;Orange zones
3.20838;36.7155;Green zones
3.08578;36.67391;Green zones
2.92958;36.73803;Green zones
3.25026;36.7917;Green zones
3.15632;36.7382;Green zones
3.03107;36.7691;Green zones
3.0085;36.76413;Green zones
2.88989;36.7504;Green zones
3.16931;36.726119;Green zones
2.97644;36.64833;Green zones
3.0622;36.7017;Green zones
3.3014;36.77557;Green zones
3.15692;36.7328;Green zones
3.2321;36.7692;Green zones
2.93135;36.7958;Green zones
3.17734;36.6414;Green zones
3.06133;36.7301;Green zones
3.170861;36.721236;Green zones
2.89229;36.7702;Green zones
2.9191;36.7875;Green zones
3.1842;36.7243;Green zones
3.175708;36.716146;Green zones
3.04953;36.7397;Green zones
3.01155;36.6397;Green zones
3.20378;36.73912;Green zones
3.18185;36.7467;Green zones
3.116;36.7109;Green zones
3.22831;36.7111;Green zones
2.9746;36.7503;Green zones
3.04719;36.691;Green zones
2.94081;36.6792;Green zones
3.019712;36.721977;Green zones
3.14191;36.71381;Green zones
3.04556;36.7659;Green zones
3.138286;36.704276;Green zones
3.32698;36.7635;Green zones
3.00964;36.669;Green zones
3.25214;36.7438;Orange zones
3.02128;36.6799;Green zones
2.90793;36.71168;Green zones
2.90943;36.7026;Green zones
3.03968;36.7512;Green zones
3.12483;36.74111;Green zones
2.899869;36.790075;Green zones
2.94017;36.7919;Green zones
3.02341;36.7608;Green zones
3.174883;36.735605;Green zones
2.951075;36.748815;Green zones
3.062367;36.785469;Green zones
3.060409;36.781345;Green zones
3.10067;36.71519;Green zones
3.09087;36.71;Green zones
3.04406;36.7776;Green zones
3.22784;36.7558;Green zones
3.205484;36.704339;Green zones
3.205484;36.704339;Green zones
3.140203;36.735102;Green zones
3.18647;36.7098;Green zones
3.15183;36.6608;Green zones
3.22561;36.7147;Green zones
3.077;36.6456;Green zones
3.089;36.6005;Green zones
3.0468;36.7321;Green zones
2.988491;36.747878;Green zones
3.0872;36.65194;Green zones
3.20833;36.7115;Green zones
3.1997;36.7079;Green zones
3.1387;36.6634;Green zones
3.154797;36.662238;Green zones
3.142321;36.671632;Green zones
3.04281;36.6411;Green zones
3.198739;36.741369;Green zones
3.1488;36.6622;Green zones
3.1533;36.667;Green zones
3.154461;36.65616;Green zones
2.990269;36.59993;Green zones
3.21981;36.7493;Green zones
3.284318;36.712856;Green zones
3.0591;36.7123;Green zones
3.169271;36.705582;Green zones
3.0345;36.7964;Orange zones
3.175;36.718;Green zones
3.171998;36.660142;Orange zones
3.161736;36.695;Green zones
3.193978;36.712612;Green zones
3.193978;36.712612;Green zones
3.193978;36.712612;Green zones
3.193978;36.712612;Green zones
3.11195;36.7137;Green zones
3.090554;36.735096;Green zones
3.08137;36.7244;Orange zones
3.06637;36.7356;Green zones
3.016899;36.760152;Green zones
2.985355;36.662735;Green zones
2.98719;36.65285;Green zones
3.3728;36.7341;Green zones
3.037079;36.71546;Green zones
3.016612;36.653587;Green zones
2.9667;36.69773;Green zones
2.847789;36.66848;Green zones
3.17063;36.66642;Green zones
2.845763;36.674036;Green zones
2.97055;36.65112;Green zones
3.072;36.7249;Green zones
3.05468;36.7529;Green zones
3.37349;36.70977;Green zones
3.3661;36.7449;Green zones
3.29862;36.77369;Green zones
3.23499;36.77139;Green zones
2.91718;36.67327;Green zones
3.0573;36.7578;Green zones
3.0023;36.6464;Green zones
3.1026;36.6589;Green zones
2.96909;36.80904;Green zones
2.9831;36.8107;Green zones
3.249389;36.775611;Green zones
3.158455;36.719884;Green zones
3.002578;36.73132;Green zones
2.97528;36.67;Green zones
3.05083;36.7582;Green zones
3.259448;36.767769;Green zones
2.949775;36.68167;Red zones
3.015156;36.667034;Green zones
3.29408;36.79084;Green zones
3.22464;36.72624;Green zones
3.0588;36.7804;Green zones
3.23882;36.7638;Green zones
2.867186;36.68066;Green zones
2.956045;36.623662;Green zones
3.23565;36.807341;Green zones
3.307;36.7903;Green zones
3.30723;36.7742;Green zones
2.882969;36.646939;Green zones
3.33794;36.71868;Green zones
3.247444;36.767541;Green zones
3.000129;36.607365;Green zones
3.16173;36.695;Green zones
3.27904;36.709;Green zones
3.172827;36.728276;Green zones
3.37068;36.72357;Green zones
2.87217;36.67794;Green zones
2.866605;36.647406;Green zones
3.15902;36.65673;Green zones
3.353404;36.718852;Green zones
3.2624;36.7757;Green zones
2.9971;36.60103;Green zones
3.25455;36.81102;Green zones
2.998003;36.589809;Green zones
2.966513;36.66548;Green zones
2.9585;36.6749;Green zones
3.05494;36.69448;Green zones
3.308;36.71951;Green zones
3.3253;36.73586;Green zones
2.847;36.7075;Green zones
3.225186;36.71284;Green zones
3.020069;36.76838;Green zones
3.16461;36.6655;Green zones
2.92144;36.67751;Green zones
2.990365;36.641035;Green zones
3.1778;36.7008;Green zones
3.10363;36.6642;Green zones
2.870241;36.715776;Green zones
3.23627;36.71576;Green zones
2.9808;36.6734;Green zones
2.978815;36.692947;Green zones
2.92685;36.7634;Green zones
3.2259;36.76811;Green zones
3.091345;36.661313;Green zones
3.0245;36.7102;Green zones
3.11688;36.71365;Green zones
2.846369;36.740156;Green zones
2.970556;36.80075;Green zones
3.1175;36.7297;Green zones
3.0935;36.6584;Orange zones
3.253559;36.779659;Green zones
3.2565;36.7692;Green zones
3.124407;36.694972;Green zones
2.920594;36.704317;Green zones
3.05347;36.65584;Green zones
3.04486;36.7746;Green zones
3.22092;36.75768;Green zones
3.25367;36.79314;Green zones
2.906164;36.688052;Green zones
3.0635;36.6921;Green zones
3.187683;36.714176;Green zones
3.2942;36.7722;Green zones
3.02748;36.76342;Green zones
3.008392;36.726861;Green zones
2.9381;36.7337;Green zones
2.9461;36.7416;Green zones
2.9047;36.6368;Green zones
3.175944;36.723444;Green zones
3.0979;36.6708;Green zones
3.161;36.712;Green zones
3.07031;36.7029;Green zones
2.9624;36.7855;Green zones
2.85347;36.66988;Green zones
2.901876;36.665988;Green zones
3.28624;36.74891;Green zones
2.9228;36.722;Green zones
3.044964;36.741953;Green zones
2.9052;36.7372;Green zones
2.9711;36.7017;Green zones
2.975744;36.687583;Green zones
2.962685;36.687389;Green zones
3.2447;36.7927;Green zones
3.201802;36.746669;Green zones
2.870994;36.762763;Green zones
